ds,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_o36_similar_S,FB_anotherproduct_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,Google_youtube_S,Google_display_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,type,solID
2020/11/21,0,0,0,0,0,0,0,0.065418221,2.53E-20,7.39E-111,0.368246472,0.001618759,0,0,0,0,0,0,0.007007122,0,0.007627718,saturatedMedia,4_1114_7
2020/11/22,0,0,0,0,0,0,0,0.045733052,5.96E-21,8.02E-112,0.367660317,0.001280121,0,0,0,0,0,0,0.018542038,0,0.025288568,saturatedMedia,4_1114_7
2020/11/23,0,0,0,0,0,0,0,0.035968854,1.37E-21,8.69E-113,0.36650269,0.000994833,0,0,0,0,0,0,0.017023967,0,0.034470096,saturatedMedia,4_1114_7
2020/11/24,0,0,0,0,0,0,0,0.015626967,3.09E-22,9.41E-114,0.381890071,0.000759217,0,0,0,0,0,0,0.009455449,0,0.017064425,saturatedMedia,4_1114_7
2020/11/25,0,0,0,0,0,0,0,0.004781908,6.79E-23,1.02E-114,0.392619381,0.000568568,0,0,0,0,0,0,0.008982749,0,0.012244372,saturatedMedia,4_1114_7
2020/11/26,0,0,0,0,0,0,0,0.001354836,1.46E-23,1.10E-115,0.392451528,0.000417526,0,0,0,0,0,0,0.00883878,0,0.026945971,saturatedMedia,4_1114_7
2020/11/27,0,0,0,0,0,0,0,0.000362695,3.07E-24,1.19E-116,0.389025632,0.000300434,0,0,0,0,0,0,0.02272692,0,0.005453131,saturatedMedia,4_1114_7
2020/11/28,0,0,0,0,0,0,0,9.27E-05,6.31E-25,1.29E-117,0.385150665,0.00021167,0,0,0,0,0,0,0.020562023,0,0.008225359,saturatedMedia,4_1114_7
2020/11/29,0,0,0,0,0,0,0,2.28E-05,1.27E-25,1.39E-118,0.385140297,0.00014591,0,0,0,0,0,0,0.047885805,0,0.049495903,saturatedMedia,4_1114_7
2020/11/30,0,0,0,0,0,0,0,5.41E-06,2.49E-26,1.50E-119,0.386326271,9.83E-05,0,0,0,0,0,0,0.029168743,0,0.043711935,saturatedMedia,4_1114_7
2020/12/1,0,0,0,0,0,0,0,1.24E-06,4.79E-27,1.61E-120,0.390012758,6.47E-05,0,0,0,0,0,0,0.023183462,0,0.018213106,saturatedMedia,4_1114_7
2020/12/2,0,0,0,0,0,0,0,2.78E-07,9.01E-28,1.74E-121,0.393297639,4.16E-05,0,0,0,0,0,0,0.026782989,0,0.003722757,saturatedMedia,4_1114_7
2020/12/3,0,0,0,0,0,0,0,6.04E-08,1.66E-28,1.87E-122,0.399677736,2.61E-05,0,0,0,0,0,0,0.014509377,0,0.007640453,saturatedMedia,4_1114_7
2020/12/4,0,0,0,0,0,0,0,0.017817248,2.98E-29,2.01E-123,0.402967172,1.59E-05,0,0,0,0,0,0,0.018889382,0,0.00286616,saturatedMedia,4_1114_7
2020/12/5,0,0,0,0,0,0,0,0.050372487,5.23E-30,2.16E-124,0.403824281,9.48E-06,0,0,0,0,0,0,0.023851083,0,0.007461694,saturatedMedia,4_1114_7
2020/12/6,0,0,0,0,0,0,0,0.073641694,8.99E-31,2.32E-125,0.404557494,5.49E-06,0,0,0,0,0,0,0.02025039,0,0.010404954,saturatedMedia,4_1114_7
2020/12/7,0,0,0,0,0,0,0,0.081135807,1.51E-31,2.48E-126,0.403666349,0.000152614,0,0,0,0,0,0,0.017210035,0,0.026555704,saturatedMedia,4_1114_7
2020/12/8,0,0,0,0,0,0,0,0.077486434,2.49E-32,2.66E-127,0.406610421,0.000440839,0,0,0,0,0,0,0.009070911,0,0.015963819,saturatedMedia,4_1114_7
2020/12/9,0,0,0,0,0,0,0,0.076383036,4.00E-33,2.85E-128,0.408719783,0.000845495,0,0,0,0,0,0,0.008420267,0,0.003619561,saturatedMedia,4_1114_7
2020/12/10,0,0,0,0,0,0,0,0.06080069,6.30E-34,3.05E-129,0.409503906,0.001346501,0,0,0,0,0,0,0.00422707,0,0.020206709,saturatedMedia,4_1114_7
2020/12/11,0,0,0,0,0,0,0,0.044266573,9.69E-35,3.27E-130,0.41147779,0.00193438,0,0,0,0,0,0,0.009084136,0,0.004934926,saturatedMedia,4_1114_7
2020/12/12,0,0,0,0,0,0,0,0.050027105,1.46E-35,3.49E-131,0.413391127,0.002592783,0,0,0,0,0,0,0.015398856,0,0.008137988,saturatedMedia,4_1114_7
2020/12/13,0,0,0,0,0,0,0,0.062836357,2.15E-36,3.73E-132,0.415945146,0.003205601,0,0,0,0,0,0,0.021558058,0,0.025440351,saturatedMedia,4_1114_7
2020/12/14,0,0,0,0,0,0,0,0.07121126,3.10E-37,3.99E-133,0.417572347,0.003853981,0,0,0,0,0,0,0.036788467,0,0.034485878,saturatedMedia,4_1114_7
2020/12/15,0,0,0,0,0,0,0,0.036743955,4.37E-38,4.25E-134,0.418732572,0.003962957,0,0,0,0,0,0,0.022021793,0,0.017064992,saturatedMedia,4_1114_7
2020/12/16,0,0,0,0,0,0,0,0.011832861,6.03E-39,4.53E-135,0.418848123,0.003823065,0,0,0,0,0,0,0.026227702,0,0.01224439,saturatedMedia,4_1114_7
2020/12/17,0,0,0,0,0,0,0,0.003462821,8.14E-40,4.83E-136,0.420578972,0.003651617,0,0,0,0,0,0,0.021572046,0,0.026945972,saturatedMedia,4_1114_7
2020/12/18,0,0,0,0,0,0,0,0.000949028,1.07E-40,5.15E-137,0.420175777,0.003449334,0,0,0,0,0,0,0.017847255,0,0.015986192,saturatedMedia,4_1114_7
2020/12/19,0,0,0,0,0,0,0,0.000247188,1.39E-41,5.48E-138,0.420166049,0.00321881,0,0,0,0,0,0,0.022462836,0,0.028265973,saturatedMedia,4_1114_7
2020/12/20,0,0,0,0,0,0,0,6.17E-05,1.76E-42,5.82E-139,0.412285071,0.002964342,0,0,0,0,0,0,0.027224288,0,0.034909295,saturatedMedia,4_1114_7
2020/12/21,0,0,0,0,0,0,0,0.009883881,2.17E-43,6.19E-140,0.407680642,0.00348244,0,0,0,0,0,0,0.02267082,0,0.017087119,saturatedMedia,4_1114_7
2020/12/22,0,0,0,0,0,0,0,0.018074378,2.63E-44,6.58E-141,0.405780952,0.003530361,0,0,0,0,0,0,0.018843904,0,0.003671365,saturatedMedia,4_1114_7
2020/12/23,0,0,0,0,0,0,0,0.00635974,3.12E-45,6.98E-142,0.394999059,0.00318892,0,0,0,0,0,0,0.0159079,0,0.001739109,saturatedMedia,4_1114_7
2020/12/24,0,0,0,0,0,0,0,0.001990411,3.61E-46,7.41E-143,0.402094418,0.002844251,0,0,0,0,0,0,0.013783398,0,0.001471164,saturatedMedia,4_1114_7
2020/12/25,0,0,0,0,0,0,0,0.021249493,4.10E-47,7.85E-144,0.396179916,0.002503758,0,0,0,0,0,0,0.038066846,0,0.001440923,saturatedMedia,4_1114_7
2020/12/26,0,0,0,0,0,0,0,0.035137134,4.55E-48,8.32E-145,0.388204087,0.002174484,0,0,0,0,0,0,0.022905892,0,0.00143856,saturatedMedia,4_1114_7
2020/12/27,0,0,0,0,0,0,0,0.032932946,4.95E-49,8.81E-146,0.383227409,0.00245372,0,0,0,0,0,0,0.01223814,0,0.039019442,saturatedMedia,4_1114_7
2020/12/28,0,0,0,0,0,0,0,0.030629794,5.27E-50,9.32E-147,0.37599887,0.002746029,0,0,0,0,0,0,0.016385905,0,0.041674436,saturatedMedia,4_1114_7
2020/12/29,0,0,0,0,0,0,0,0.029556568,5.48E-51,9.86E-148,0.387593645,0.003061247,0,0,0,0,0,0,0.030591864,0,0.018065503,saturatedMedia,4_1114_7
2020/12/30,0,0,0,0,0,0,0,0.028903623,5.59E-52,1.04E-148,0.396035999,0.003365375,0,0,0,0,0,0,0.025828804,0,0.012349053,saturatedMedia,4_1114_7
2020/12/31,0,0,0,0,0,0,0,0.028421805,5.58E-53,1.10E-149,0.399754453,0.00372021,0,0,0,0,0,0,0.014241338,0,0.003281468,saturatedMedia,4_1114_7
2021/1/1,0,0,0,0,0,0,0,0.028045586,5.45E-54,1.16E-150,0.400582422,0.004120207,0,0,0,0,0,0,0.018841827,0,0.001708075,saturatedMedia,4_1114_7
2021/1/2,0,0,0,0,0,0,0,0.027631509,5.21E-55,1.23E-151,0.401261857,0.004538891,0,0,0,0,0,0,0.016286994,0,0.0014689,saturatedMedia,4_1114_7
2021/1/3,0,0,0,0,0,0,0,0.027389219,4.87E-56,1.29E-152,0.402243546,0.005274466,0,0,0,0,0,0,0.020928164,0,0.006822912,saturatedMedia,4_1114_7
2021/1/4,0,0,0,0,0,0,0,0.026952778,4.46E-57,1.36E-153,0.40024659,0.00629571,0,0,0,0,0,0,0.011618454,0,0.010303079,saturatedMedia,4_1114_7
2021/1/5,0,0,0,0,0,0,0,0.027690522,4.00E-58,1.44E-154,0.399251397,0.006883186,0,0,0,0,0,0,0.053770806,0,0.011134845,saturatedMedia,4_1114_7
2021/1/6,0,0,0,0,0,0,0,0.027550896,3.51E-59,1.51E-155,0.395750455,0.007367404,0,0,0,0,0,0,0.043320505,0,0.011241949,saturatedMedia,4_1114_7
2021/1/7,0,0,0,0,0,0,0,0.028748173,3.02E-60,1.59E-156,0.38318001,0.007347546,0,0,0,0,0,0,0.055041871,0,0.003226134,saturatedMedia,4_1114_7
2021/1/8,0,0,0,0,0,0,0,0.023057539,2.54E-61,1.67E-157,0.371984156,0.007953373,0,0,0,0,0,0,0.041240579,0,0.001705295,saturatedMedia,4_1114_7
2021/1/9,0,0,0,0,0,0,0,0.0130105,2.10E-62,1.76E-158,0.360323944,0.008558131,0,0,0,0,0,0,0.078380098,0,0.018828655,saturatedMedia,4_1114_7
2021/1/10,0,0,0,0,0,0,0,0.006665698,1.69E-63,1.84E-159,0.363613104,0.00897962,0,0,0,0,0,0,0.085500978,0,0.060227307,saturatedMedia,4_1114_7
2021/1/11,0,0,0,0,0,0,0,0.018285825,1.34E-64,1.94E-160,0.372840673,0.009363683,0,0,0,0,0,0,0.104526326,0,0.172463218,saturatedMedia,4_1114_7
2021/1/12,0,0,0,0,0,0,0,0.036881655,1.03E-65,2.03E-161,0.388385336,0.009712127,0,0,0,0,0,0,0.123439248,0,0.072141358,saturatedMedia,4_1114_7
2021/1/13,0,0,0,0,0,0,0,0.05222917,7.82E-67,2.13E-162,0.4046933,0.010023292,0,0,0,0,0,0,0.120479391,0,0.008050924,saturatedMedia,4_1114_7
2021/1/14,0,0,0,0,0,0,0,0.062175805,5.80E-68,2.23E-163,0.415750628,0.01023111,0,0,0,0,0,0,0.133848019,0,0.008595434,saturatedMedia,4_1114_7
2021/1/15,0,0,0,0,0,0,0,0.063161954,4.21E-69,2.34E-164,0.421571802,0.012820948,0,0,0,0,0,0,0.078146668,0,0.010549908,saturatedMedia,4_1114_7
2021/1/16,0,0,0,0,0,0,0,0.089185466,3.00E-70,2.45E-165,0.425525357,0.016337248,0,0,0,0,0,0,0.063979727,0,0.051174831,saturatedMedia,4_1114_7
2021/1/17,0,0,0,0,0,0,0,0.126027283,2.09E-71,2.56E-166,0.428426771,0.020250868,0,0,0,0,0,0,0.079953977,0,0.117945765,saturatedMedia,4_1114_7
2021/1/18,0,0,0,0,0,0,0,0.151703934,1.42E-72,2.68E-167,0.430247029,0.023469055,0,0,0,0,0,0,0.098428116,0,0.096552706,saturatedMedia,4_1114_7
2021/1/19,0,0,0,0,0,0,0,0.136970284,0.007882448,2.80E-168,0.436456797,0.026133759,0,0,0,0,0,0,0.070531647,0,0.026356556,saturatedMedia,4_1114_7
2021/1/20,0,0,0,0,0,0,0,0.125284945,0.02844668,2.92E-169,0.439193972,0.028779222,0,0,0,0,0,0,0.075006187,0,0.0134334,saturatedMedia,4_1114_7
2021/1/21,0,0,0,0,0,0,0,0.112181609,0.060041332,3.05E-170,0.439030655,0.0305695,0,0,0,0,0,0,0.07985457,0,0.011494787,saturatedMedia,4_1114_7
2021/1/22,0,0,0,0,0,0,0,0.133203129,0.097507012,3.18E-171,0.43595012,0.031914386,0,0,0,0,0,0,0.098839942,0,0.003234635,saturatedMedia,4_1114_7
2021/1/23,0,0,0,0,0,0,0,0.153632042,0.136880882,3.32E-172,0.431975027,0.033093501,0,0,0,0,0,0,0.113597552,0,0.072195664,saturatedMedia,4_1114_7
2021/1/24,0,0,0,0,0,0,0,0.169312978,0.218212679,3.46E-173,0.431303709,0.034225944,0,0,0,0,0,0,0.094221691,0,0.027310371,saturatedMedia,4_1114_7
2021/1/25,0,0,0,0,0,0,0,0.153489211,0.307251517,3.60E-174,0.43117448,0.035212782,0,0,0,0,0,0,0.078816977,0,0.013900337,saturatedMedia,4_1114_7
2021/1/26,0,0,0,0,0,0,0,0.165968757,0.386045783,3.75E-175,0.425850352,0.03603707,0,0,0,0,0,0,0.053293517,0,0.00336663,saturatedMedia,4_1114_7
2021/1/27,0,0,0,0,0,0,0,0.167660745,0.451169138,3.90E-176,0.4358534,0.036728801,0,0,0,0,0,0,0.058409534,0,0.001712699,saturatedMedia,4_1114_7
2021/1/28,0,0,0,0,0,0,0,0.169321372,0.502278115,4.06E-177,0.442639223,0.037670808,0,0,0,0,0,0,0.079073704,0,0.018830587,saturatedMedia,4_1114_7
2021/1/29,0,0,0,0,0,0,0,0.160985409,0.545865717,4.22E-178,0.444097824,0.040037519,0,0,0,0,0,0,0.045411581,0,0.004867502,saturatedMedia,4_1114_7
2021/1/30,0,0,0,0,0,0,0,0.168156401,0.577789537,4.39E-179,0.445727155,0.044033614,0,0,0,0,0,0,0.042090079,0,0.008130588,saturatedMedia,4_1114_7
2021/1/31,0,0,0,0,0,0,0,0.173536209,0.601493272,4.56E-180,0.452652932,0.049946285,0,0,0,0,0,0,0.022032239,0,0.025439533,saturatedMedia,4_1114_7
2021/2/1,0,0,0,0,0,0,0,0.175701109,0.616815239,4.73E-181,0.454323388,0.056299019,0,0,0,0,0,0,0.023759267,0,0.062728011,saturatedMedia,4_1114_7
2021/2/2,0,0,0,0,0,0,0,0.281511546,0.577781606,4.91E-182,0.450363572,0.060506475,0,0,0,0,0,0,0.026543907,0,0.009219376,saturatedMedia,4_1114_7
2021/2/3,0,0,0,0,0,0,0,0.282742658,0.525474676,5.09E-183,0.437991524,0.06417862,0,0,0,0,0,0,0.0407149,0,0.000162267,saturatedMedia,4_1114_7
2021/2/4,0,0,0,0,0,0,0,0.269032468,0.465868433,5.27E-184,0.437491858,0.067974783,0,0,0,0,0,0,0.0325748,0,0.013797697,saturatedMedia,4_1114_7
2021/2/5,0,0,0,0,0,0,0,0.260987309,0.400806719,5.46E-185,0.433888232,0.074866127,0,0,0,0,0,0,0.025688764,0,0.031109423,saturatedMedia,4_1114_7
2021/2/6,0,0,0,0,0,0,0,0.266851101,0.333185824,5.66E-186,0.428336501,0.082387903,0,0,0,0,0,0,0.028341321,0,0.036006337,saturatedMedia,4_1114_7
2021/2/7,0,0,0,0,0,0,0,0.298249853,0.266663366,5.86E-187,0.426447798,0.089825426,0,0,0,0,0,0,0.040477279,0,0.036664429,saturatedMedia,4_1114_7
2021/2/8,0,0,0,0,0,0,0.004974734,0.310460544,0.205000976,6.06E-188,0.424568669,0.096044434,0,0,0,0,0,0,0.080168314,0,0.017227047,saturatedMedia,4_1114_7
2021/2/9,0,0,0,0,0,0,0.012167902,0.368531429,0.15125827,6.26E-189,0.431478146,0.09796827,0,0,0,0,0,0,0.061772256,0,0.012254491,saturatedMedia,4_1114_7
2021/2/10,0,0,0,0,0,0,0.018724071,0.326151538,0.107188217,6.47E-190,0.432364124,0.09627208,0,0,0,0,0,0,0.045500573,0,0.011368172,saturatedMedia,4_1114_7
2021/2/11,0,0,0,0,0,0,0.037682848,0.270148362,0.073083275,6.69E-191,0.434207562,0.093730104,0,0,0,0,0,0,0.065937517,0,0.011260271,saturatedMedia,4_1114_7
2021/2/12,0,0,0,0,0,0,0.032448804,0.236350451,0.048059105,6.90E-192,0.433118621,0.09185841,0,0,0,0,0,0,0.048831689,0,0.011251593,saturatedMedia,4_1114_7
2021/2/13,0,0,0,0,0,0,0.022000298,0.229427483,0.03055776,7.13E-193,0.435307148,0.088165671,0,0,0,0,0,0,0.083059824,0,0.011251125,saturatedMedia,4_1114_7
2021/2/14,0,0,0,0,0,0,0.03682301,0.221510365,0.018830703,7.35E-194,0.435646042,0.084304073,0,0,0,0,0,0,0.087059351,0,0.026743261,saturatedMedia,4_1114_7
2021/2/15,0,0,0,0,0,0,0.050425823,0.149687294,0.011268185,7.58E-195,0.436419416,0.080391656,0,0,0,0,0,0,0.122746249,0,0.015974721,saturatedMedia,4_1114_7
2021/2/16,0,0,0,0,0,0,0.028896418,0.085691001,0.006557514,7.81E-196,0.439032869,0.076795715,0,0,0,0,0,0,0.119787926,0,0.012131627,saturatedMedia,4_1114_7
2021/2/17,0,0,0,0,0,0,0.015694178,0.054087838,0.0037154,8.04E-197,0.446867981,0.07312038,0,0,0,0,0,0,0.116216817,0,0.026930829,saturatedMedia,4_1114_7
2021/2/18,0,0,0,0,0,0,0.010310627,0.042259854,0.00205114,8.28E-198,0.452767583,0.069927461,0,0,0,0,0,0,0.148115978,0,0.03470653,saturatedMedia,4_1114_7
2021/2/19,0,0,0,0,0,0,0.01140609,0.043200926,0.001103938,8.52E-199,0.453113456,0.070723238,0,0,0,0,0,0,0.120496352,0,0.01707637,saturatedMedia,4_1114_7
2021/2/20,0,0,0,0,0,0,0.009824863,0.051758799,0.000579448,8.77E-200,0.456561248,0.071466067,0,0,0,0,0,0,0.131261973,0,0.028459311,saturatedMedia,4_1114_7
2021/2/21,0,0,0,0,0,0,0.029749504,0.062032236,0.000296699,9.01E-201,0.461797031,0.076661017,0,0,0,0,0,0,0.105817842,0,0.063358524,saturatedMedia,4_1114_7
2021/2/22,0,0,0,0,0,0,0.021339829,0.047726383,0.000148226,9.26E-202,0.462882374,0.081912379,0,0,0,0,0,0,0.08545614,0,0.046027285,saturatedMedia,4_1114_7
2021/2/23,0,0,0,0,0,0,0.019813422,0.034346662,7.23E-05,9.52E-203,0.46350193,0.087440991,0,0,0,0,0,0,0.083897259,0,0.068489718,saturatedMedia,4_1114_7
2021/2/24,0,0,0,0,0,0,0.016179056,0.027419693,3.44E-05,9.77E-204,0.460596987,0.090876089,0,0,0,0,0,0,0.057933521,0,0.079549283,saturatedMedia,4_1114_7
2021/2/25,0,0,0,0,0,0,0.017135618,0.025432845,1.60E-05,1.00E-204,0.456967953,0.092143318,0,0,0,0,0,0,0.050645554,0,0.048435301,saturatedMedia,4_1114_7
2021/2/26,0,0,0,0,0,0,0.009361179,0.03542224,7.23E-06,1.03E-205,0.453039489,0.092832305,0,0,0,0,0,0,0.046201299,0,0.018532589,saturatedMedia,4_1114_7
2021/2/27,0,0,0,0,0,0,0.003845333,0.055464648,3.20E-06,1.06E-206,0.446752754,0.092974568,0,0,0,0,0,0,0.033620808,0,0.089984049,saturatedMedia,4_1114_7
2021/2/28,0,0,0,0,0,0,0.028990189,0.070755822,1.38E-06,1.08E-207,0.444512092,0.093524781,0,0,0,0,0,0,0.066694521,0,0.09075767,saturatedMedia,4_1114_7
2021/3/1,0,0,0,0,0,0,0.018468947,0.080143861,5.83E-07,1.11E-208,0.44665732,0.093981388,0,0,0,0,0,0,0.039164172,0,0.026003814,saturatedMedia,4_1114_7
2021/3/2,0,0,0,0,0,0,0.016294182,0.085419779,2.40E-07,1.13E-209,0.452861691,0.09272148,0,0,0,0,0,0,0.061307253,0,0.056890795,saturatedMedia,4_1114_7
2021/3/3,0,0,0,0,0,0,0.008829474,0.088295684,9.64E-08,1.16E-210,0.456235807,0.089939527,0,0,0,0,0,0,0.071275603,0,0.022184168,saturatedMedia,4_1114_7
2021/3/4,0,0,0,0,0,0,0.011561966,0.0892975,3.78E-08,1.19E-211,0.458296102,0.089176988,0,0,0,0,0,0,0.07810547,0,0.092298672,saturatedMedia,4_1114_7
2021/3/5,0,0,0,0,0,0,0.014516919,0.088717174,1.45E-08,1.22E-212,0.461568124,0.088574047,0,0,0,0,0,0,0.055910806,0,0.055135706,saturatedMedia,4_1114_7
2021/3/6,0,0,0,0,0,0,0.00825752,0.087493924,5.42E-09,1.24E-213,0.46425436,0.090947923,0,0,0,0,0,0,0.062392376,0,0.070869855,saturatedMedia,4_1114_7
2021/3/7,0,0,0,0,8.98E-07,0,0.019332532,0.085476904,1.98E-09,1.27E-214,0.463916422,0.092936953,0,0,0,0,0,0,0.131473527,0,0.122867609,saturatedMedia,4_1114_7
2021/3/8,0,0,0,0,2.90E-06,0,0.021132895,0.084084073,7.07E-10,1.30E-215,0.455856328,0.094521168,0,0,0,0,0,0,0.183494834,0,0.143963686,saturatedMedia,4_1114_7
2021/3/9,0,0,0,0,2.85E-06,0,0.021326531,0.083479138,2.46E-10,1.32E-216,0.457997192,0.099569938,0,0,0,0,0,0,0.188835274,0,0.034254359,saturatedMedia,4_1114_7
2021/3/10,0,0,0,0,7.07E-06,0,0.014968733,0.082785696,8.39E-11,1.35E-217,0.458056766,0.104548536,0,0,0,0,0,0,0.131853575,0,0.014420143,saturatedMedia,4_1114_7
2021/3/11,0,0,0,0.359979322,0.011424522,0,0.015268212,0.082260843,2.79E-11,1.38E-218,0.458476537,0.109444468,0,0,0,0,0,0,0.137813612,0,0.052338946,saturatedMedia,4_1114_7
2021/3/12,0,0,0,0.414448611,0.020944386,0,0.009087038,0.081496988,9.06E-12,1.41E-219,0.454481121,0.11172245,0,0,0,0,0,0,0.108739917,0,0.021855266,saturatedMedia,4_1114_7
2021/3/13,0,0,0,0.444756294,0.028102179,0,0.016016579,0.101423538,2.88E-12,1.43E-220,0.452209827,0.114675383,0,0,0,0,0,0,0.1010123,0,0.092236181,saturatedMedia,4_1114_7
2021/3/14,0,0,0,0.455539815,0.036409945,0,0.018695952,0.120861879,8.92E-13,1.46E-221,0.451648285,0.120696675,0,0,0,0,0,0,0.144690944,0,0.136699565,saturatedMedia,4_1114_7
2021/3/15,0,0,0,0.459798883,0.044299813,0,0.011932081,0.15287843,2.70E-13,1.49E-222,0.450411787,0.127072354,0,0,0,0,0,0,0.099618832,0,0.061794168,saturatedMedia,4_1114_7
2021/3/16,0,0,0,0.462142395,0.051551571,0,0.018890712,0.136951378,7.99E-14,1.51E-223,0.443826274,0.132192702,0,0,0,0,0,0,0.076904406,0,0.019884428,saturatedMedia,4_1114_7
2021/3/17,0,0,0,0.46405579,0.058079499,0,0.013292571,0.126009429,2.31E-14,1.54E-224,0.436741524,0.130183364,0,0,0,0,0,0,0.126659512,0,0.028897741,saturatedMedia,4_1114_7
2021/3/18,0,0,0,0.437076121,0.064003696,0,0.007673176,0.119861532,6.53E-15,1.57E-225,0.432218625,0.128205044,0,0,0,0,0,0,0.141007171,0,0.101928345,saturatedMedia,4_1114_7
2021/3/19,0,0,0,0.501865615,0.067507044,0,0.017753178,0.116434956,1.80E-15,1.59E-226,0.43830643,0.125669922,0,0,0,0,0,0,0.150262476,0,0.030466242,saturatedMedia,4_1114_7
2021/3/20,0,0,0,0.462464543,0.063201435,0,0.016595405,0.118845524,4.86E-16,1.62E-227,0.4430971,0.125671404,0,0,0,0,0,0,0.174731168,0,0.058682472,saturatedMedia,4_1114_7
2021/3/21,0,0,0,0.463436011,0.058353194,0,0.018787661,0.139163018,1.28E-16,1.64E-228,0.44604257,0.125505923,0,0,0,0,0,0,0.189649056,0,0.04473273,saturatedMedia,4_1114_7
2021/3/22,0,0,0,0.436011302,0.06360473,0,0.01040215,0.151912795,3.30E-17,1.67E-229,0.443531289,0.125745084,0,0,0,0,0,0,0.149599697,0,0.018260494,saturatedMedia,4_1114_7
2021/3/23,0,0,0,0.453153945,0.065405198,0,0.008567904,0.158596452,8.32E-18,1.70E-230,0.44263755,0.126733808,0,0,0,0,0,0,0.098683784,0,0.012360298,saturatedMedia,4_1114_7
2021/3/24,0,0,0,0.458090679,0.068610457,0,0.007019008,0.133662895,2.05E-18,1.72E-231,0.432776806,0.127190773,0,0,0,0,0,0,0.050914073,0,0.051751359,saturatedMedia,4_1114_7
2021/3/25,0,0,0,0.450931282,0.072098589,0,0.002936027,0.099605679,4.93E-19,1.74E-232,0.41940285,0.128126662,0,0,0,0,0,0,0.065096831,0,0.043968006,saturatedMedia,4_1114_7
2021/3/26,0,0,0,0.373258829,0.072208449,0,0.008902913,0.093313153,1.16E-19,1.77E-233,0.410988483,0.128727192,0,0,0,0,0,0,0.045484304,0,0.018224993,saturatedMedia,4_1114_7
2021/3/27,0,0,0,0.236295962,0.074634458,0,0.011920045,0.088764333,2.67E-20,1.79E-234,0.403572931,0.128706443,0,0,0,0,0,0,0.067060354,0,0.012358807,saturatedMedia,4_1114_7
2021/3/28,0,0,0,0.136451932,0.07362865,0,0.009671259,0.089733091,5.99E-21,1.82E-235,0.405028313,0.127587589,0,0,0,0,0,0,0.072705879,0,0.051751223,saturatedMedia,4_1114_7
2021/3/29,0,0,0,0.07386473,0.076691471,0,0.010358582,0.088091249,1.32E-21,1.84E-236,0.404945803,0.126406247,0,0,0,0,0,0,0.064290935,0,0.021827915,saturatedMedia,4_1114_7
2021/3/30,0,0,0,0.038362539,0.077853002,0,0.015830265,0.129204839,2.83E-22,1.86E-237,0.416152041,0.124003771,0,0,0,0,0,0,0.05800951,0,0.013056183,saturatedMedia,4_1114_7
2021/3/31,0,0,0,0.019421483,0.079898284,0,0.012739212,0.157214009,5.94E-23,1.88E-238,0.423528728,0.123050145,0,0,0,0,0,0,0.052914758,0,0.027119254,saturatedMedia,4_1114_7
2021/4/1,0,0,0,0.009676851,0.081683655,0,0.018313752,0.207053828,1.22E-23,1.91E-239,0.430334401,0.120384287,0,0,0,0,0,0,0.038424873,0,0.034724297,saturatedMedia,4_1114_7
2021/4/2,0,0,0,0.004771358,0.083409942,0,0.017302636,0.235972776,2.45E-24,1.93E-240,0.448526663,0.118341828,0,0,0,0,0,0,0.019758314,0,0.036476683,saturatedMedia,4_1114_7
2021/4/3,0,0,0,0.002335285,0.084910845,0,0.021130321,0.251799929,4.81E-25,1.95E-241,0.461443332,0.117652945,0,0,0,0,0,0,0.051503582,0,0.065881991,saturatedMedia,4_1114_7
2021/4/4,0,0,0,0.001136539,0.086146076,0,0.016118806,0.258673741,9.23E-26,1.97E-242,0.465389907,0.116396086,0,0,0,0,0,0,0.050044029,0,0.046288,saturatedMedia,4_1114_7
2021/4/5,0,0,0,0.000550582,0.087437433,0,0.015002024,0.275948596,1.73E-26,1.99E-243,0.470015866,0.115308003,0,0,0,0,0,0,0.060331138,0,0.018383976,saturatedMedia,4_1114_7
2021/4/6,0,0,0,0.000265663,0.088367918,0,0.011306277,0.307441164,3.18E-27,2.01E-244,0.47385573,0.114262784,0,0,0,0,0,0,0.056929528,0,0.012368527,saturatedMedia,4_1114_7
2021/4/7,0,0,0,0.000127732,0.089362262,0,0.013571862,0.320175832,5.71E-28,2.03E-245,0.46953025,0.113253038,0,0,0,0,0,0,0.053238244,0,0.01137691,saturatedMedia,4_1114_7
2021/4/8,0,0,0,6.12E-05,0.090086786,0,0.024827448,0.282884527,1.00E-28,2.04E-246,0.461414294,0.110813577,0,0,0,0,0,0,0.039189207,0,0.011260739,saturatedMedia,4_1114_7
2021/4/9,0,0,0,2.93E-05,0.090746362,0,0.020417401,0.25544824,1.72E-29,0.045774264,0.448301198,0.10845741,0,0,0,0,0,0,0.038150889,0,0.01125161,saturatedMedia,4_1114_7
2021/4/10,0,0,0,1.39E-05,0.091316608,0,0.02067193,0.248661406,2.90E-30,0.095116044,0.439930111,0.10780779,0,0,0,0,0,0,0.074828911,0,0.051426306,saturatedMedia,4_1114_7
