ds,dep_var,trend,season,weekday,holiday,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_16,boolean_value_18,boolean_value_19,covid.19.Infected.person_1,weather_Average.temperature..._1,weather_Total.precipitation.mm._1,weather_Daylight.hours..hours._1,Complementary.goods_1,Complementary.goods_2,Complementary.goods_3,Influencer_Post,price_16,Event,macroeconomic_indicators_1,macroeconomic_indicators_4,macroeconomic_indicators_13,macroeconomic_indicators_14,consecutive_holidays_1,consecutive_holidays_2,consecutive_holidays_3,consecutive_holidays_4,consecutive_holidays_5,consecutive_holidays_6,consecutive_holidays_7,consecutive_holidays_8,consecutive_holidays_9,consecutive_holidays_10,consecutive_holidays_11,consecutive_holidays_12,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_o36_similar_S,FB_anotherproduct_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,Google_youtube_S,Google_display_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,intercept,depVarHat,solID
2021/11/24,72,97.27037598,-11.65803103,-0.24424701,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.00275643,4.968894063,0,7.047486933,1.525081611,0.852011151,-5.955016878,0,-116.9459878,3.250235411,-40.59284686,-1334.776693,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,3.40E-162,0,8.058374274,6.955851874,1.652420021,0,20.22663488,2.025454177,0,7.4297734,0,1.95E-204,0,0,10.08020893,0.105949573,3.767215303,82.48113338,53.67001711,4_1114_7
2021/11/25,48,97.19738954,-11.18368774,-4.161504403,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.009450616,5.361175173,0,7.204097753,1.841607984,1.222450782,-5.955016878,0,-116.9459878,3.250235411,-40.59284686,-1334.776693,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,5.37E-164,0,8.046442843,5.396926736,1.279976825,0,20.50632837,2.002007339,0,7.323406364,0,1.36E-206,0,0,7.842167623,0.109486422,5.612985937,82.48113338,49.2145147,4_1114_7
2021/11/26,62,97.1244031,-10.56868252,-6.450660376,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.007481738,5.230414803,0,7.047486933,1.755282609,0.444527557,-2.977508439,0,-116.9459878,3.250235411,-40.59284686,-1334.776693,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,8.29E-166,0,7.646076436,4.218553999,0.940170185,0,21.34253396,1.954422157,0,7.176447136,0,9.26E-209,0,0,5.136226873,0.137585487,1.981568043,82.48113338,41.70515309,4_1114_7
2021/11/27,74,97.05141665,-9.836530944,3.495960392,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.007481738,4.184331842,0,5.637989546,2.158134356,1.259494745,-5.955016878,-1.217585566,-116.9459878,3.250235411,-40.59284686,-1334.776693,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.25E-167,0,6.85402632,3.051487995,0.673805158,0,21.89821839,1.906757964,0,6.895564521,0,6.17E-211,0,0,5.511559733,0.233335122,13.57249115,82.48113338,56.94174564,4_1114_7
2021/11/28,79,96.97843021,-9.012365106,12.22774447,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.003150205,3.879224312,0,7.125792343,2.24445973,0.814967188,-3.771510689,-1.217585566,-116.9459878,3.250235411,-40.59284686,-1334.776693,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.83E-169,0,6.744352099,2.031195963,0.471635329,0,22.37247662,1.863734527,0,6.418138468,0,4.02E-213,0,0,3.862838333,0.322216652,22.45896811,82.48113338,75.37668661,4_1114_7
2021/11/29,54,96.90544376,-8.122311113,-2.19206083,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.00275643,3.530529992,0,6.57765447,1.611406986,0.555659446,-5.558015753,-1.217585566,-116.9459878,3.250235411,-40.59284686,-1334.776693,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,2.63E-171,0,6.134409483,1.527925524,0.322711203,0,22.60259163,1.806250162,0,5.893751486,0,2.56E-215,0,0,7.065685971,0.78173458,11.54585555,82.48113338,49.33321682,4_1114_7
2021/11/30,51,96.83245732,-7.192861032,-2.675232238,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.007875513,4.794546902,0.191189232,5.951211188,1.611406986,0.555659446,-7.146020253,0,-116.9459878,3.250235411,-40.59284686,-1334.776693,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,3.68E-173,0,5.711759902,1.276957616,0.216018851,0,22.70965745,1.742487972,0,5.326639988,0,1.60E-217,0,0,4.161190354,1.065788921,8.342082848,82.48113338,43.04164037,4_1114_7
2021/12/1,74,96.75947087,-6.250254542,-0.24424701,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.008269289,6.755952453,1.736635525,4.38510298,2.043033857,1.148362856,-4.764013502,-1.217585566,-116.9459878,3.250235411,-37.6933578,-1336.770087,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,5.03E-175,0,5.516787537,1.151667364,0.141547214,0,23.08186599,1.671893553,0,4.72539452,0,9.75E-220,0,0,3.92495912,1.247699112,2.234619706,82.48113338,44.52207969,4_1114_7
2021/12/2,39,96.68648443,-5.319884933,-4.161504403,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.004725308,4.402265792,0,6.969181522,1.726507485,0.666791336,-5.35951519,0,-116.9459878,3.250235411,-37.6933578,-1336.770087,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,6.70E-177,0,6.026487134,1.084146131,0.090830271,0,23.87909235,1.602730464,0,4.103342569,0,5.82E-222,0,0,4.865466531,1.373831043,13.67903619,82.48113338,52.78493239,4_1114_7
2021/12/3,46,96.61349798,-4.425743149,-6.450660376,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.005512859,4.227918632,0,6.969181522,1.726507485,0.96314304,-5.35951519,0,-116.9459878,3.250235411,-37.6933578,-1336.770087,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,8.71E-179,0,8.479924411,1.049666532,0.057094995,0,25.34370172,1.535099994,0,3.478163971,0,3.40E-224,0,0,5.806735034,1.429620888,10.17288137,82.48113338,52.08765008,4_1114_7
2021/12/4,76,96.54051154,-3.589912282,3.495960392,0,0,11.51756438,0,0.406362754,0,21.1469573,0,-1.535684875,0,-23.20773794,15.86809588,24.60869904,0.008269289,4.315092212,0,6.890876112,2.273234855,0.59270341,-6.352018003,-2.435171133,-116.9459878,3.250235411,-37.6933578,-1336.770087,57.25549138,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.11E-180,0,8.503148494,1.012794137,0.03516117,0,26.1300099,1.469139488,0,2.870453383,0,1.95E-226,0,0,12.54942581,1.556785516,8.194410638,82.48113338,64.52579329,4_1114_7
